Class,Concentration,Sensor1_DR,Sensor1_ADR,Sensor1_P_EMA,Sensor2_M_EMA,Sensor2_DR,Sensor2_ADR,Sensor2_P_EMA,Sensor2_M_EMA,Sensor3_DR,Sensor3_ADR,Sensor3_P_EMA,Sensor3_M_EMA,Sensor4_DR,Sensor4_ADR,Sensor4_P_EMA,Sensor4_M_EMA,Sensor5_DR,Sensor5_ADR,Sensor5_P_EMA,Sensor5_M_EMA,Sensor6_DR,Sensor6_ADR,Sensor6_P_EMA,Sensor6_M_EMA,Sensor7_DR,Sensor7_ADR,Sensor7_P_EMA,Sensor7_M_EMA,Sensor8_DR,Sensor8_ADR,Sensor8_P_EMA,Sensor8_M_EMA,Sensor9_DR,Sensor9_ADR,Sensor9_P_EMA,Sensor9_M_EMA,Sensor10_DR,Sensor10_ADR,Sensor10_P_EMA,Sensor10_M_EMA,Sensor11_DR,Sensor11_ADR,Sensor11_P_EMA,Sensor11_M_EMA,Sensor12_DR,Sensor12_ADR,Sensor12_P_EMA,Sensor12_M_EMA,Sensor13_DR,Sensor13_ADR,Sensor13_P_EMA,Sensor13_M_EMA,Sensor14_DR,Sensor14_ADR,Sensor14_P_EMA,Sensor14_M_EMA,Sensor15_DR,Sensor15_ADR,Sensor15_P_EMA,Sensor15_M_EMA,Sensor16_DR,Sensor16_ADR,Sensor16_P_EMA,Sensor16_M_EMA
5,200,187654.0664,7.154009,75.895195,-58.986436,172748.0351,6.096546,79.747326,-55.470821,30004.9258,5.191419,12.119486,-9.63623,29344.711,5.004447,12.644023,-9.463697,6268.2727,2.619965,6.133978,-2.224065,5737.7031,2.467483,5.317633,-1.91251,37966.9394,5.227967,19.729255,-14.585803,39728.3262,5.170858,22.535448,-15.8017,118873.9199,5.845211,43.562786,-33.752241,96287.0664,5.845096,30.844541,-26.398291,36088.9116,5.674208,13.208237,-12.004737,28040.6094,5.326501,9.596812,-8.769536,8275.0083,2.770305,8.254688,-3.09855,8371.6953,2.736159,7.402302,-2.737062,47836.8115,5.926874,23.664924,-19.340573,41131.9072,5.607716,20.038482,-15.593602
5,200,189922.9433,7.150163,76.448015,-61.1137,175299.1679,6.124538,80.933911,-57.143322,30416.1661,5.168419,12.175151,-9.519154,29806.9937,4.998499,12.690723,-9.213917,6215.967,2.683921,5.914335,-2.199753,5638.6472,2.511363,5.177025,-1.865287,38472.3291,5.243334,19.874416,-13.66259,40295.5849,5.187643,22.866758,-15.09751,120627.875,5.887575,43.327078,-33.878049,96357.7734,5.853262,30.407201,-26.538938,36867.2373,5.65412,13.02883,-11.771806,28783.1348,5.299654,9.836086,-8.737057,8228.1675,2.814042,8.063869,-3.037078,8361.976,2.785962,7.265149,-2.821065,48975.4873,5.956894,23.676522,-19.300357,42081.7363,5.642344,19.874712,-16.236042
5,200,189506.5176,7.209321,76.706342,-62.744028,175910.3789,6.175448,80.986325,-56.195706,30075.1938,5.335589,11.77672,-9.172792,29407.5337,5.154749,12.25196,-9.207783,6170.3428,2.639817,5.886033,-2.163278,5607.3994,2.472298,5.168658,-1.810049,37955.7978,5.314893,19.191443,-13.949014,39619.3007,5.245116,21.94008,-15.32498,121019.6856,5.934622,43.509021,-31.365695,97353.3984,5.910578,30.804001,-25.825564,36370.561,5.846002,12.81421,-12.275147,28190.7876,5.43251,9.417444,-9.072869,8130.9082,2.787716,7.964511,-3.046615,8292.8818,2.771471,7.174449,-2.706775,48259.5527,6.038858,23.030165,-19.661935,41431.6465,5.699885,19.68542,-15.434757
5,200,185347.6172,7.119934,73.296152,-57.882051,171888.7695,6.136605,75.699259,-53.872665,29619.2432,4.59027,11.832818,-9.493611,28932.6933,4.433247,12.578537,-9.303762,6194.0257,2.712466,5.626923,-2.194662,5605.6951,2.538491,4.878354,-1.742156,37681.498,4.940542,18.922142,-13.610333,39531.7412,4.893405,21.816528,-14.862894,118477.4765,5.818742,41.914817,-34.412302,94533.8613,5.699397,29.656393,-23.970326,35763.7754,4.91817,12.914319,-11.985945,27601.8276,4.498744,9.624836,-8.827199,8177.455,2.816879,7.594788,-2.939872,8288.9258,2.773681,6.873493,-2.642773,48283.5352,5.459209,22.618797,-19.373273,41204.0957,5.218951,18.976249,-15.640033
2,225,12714.6099,6.829581,3.394377,-3.029891,15109.25,6.930456,4.469695,-3.631201,45529.034,13.112595,41.945326,-17.02165,46207.1599,12.711148,43.884151,-17.831045,4421.4664,3.170422,5.668019,-1.755213,4693.5108,3.267379,5.631927,-1.730403,45726.523,12.141844,56.792595,-19.726792,49986.4306,12.371306,66.15904,-23.511121,8645.7336,3.786997,2.131259,-1.845579,6121.5215,3.156593,1.460677,-1.155261,47369.5977,12.498609,43.546354,-17.404865,40887.4573,12.434491,34.003208,-14.58956,8708.792,4.532974,10.287353,-3.980545,9678.1116,4.862596,10.251466,-4.005544,49964.3877,12.07251,69.199197,-22.726277,44483.124,11.69404,55.425923,-19.031142
2,225,13484.3284,5.950336,4.075172,-3.321967,16013.1978,5.90262,5.602174,-4.014668,40408.169,11.619224,35.576544,-15.101773,40839.5034,11.379845,37.982149,-15.558403,5232.9158,3.244532,6.56941,-2.13753,5482.867,3.299522,6.263139,-2.007644,40425.6504,10.893873,47.294916,-16.629829,43742.3672,11.141973,55.749186,-20.528804,9868.4407,3.89433,2.79693,-2.156461,7126.6416,3.397806,1.865108,-1.423973,43077.1724,11.143069,39.791193,-15.792092,35998.6474,10.884814,28.235264,-12.63742,8397.7434,4.226083,10.239452,-3.861745,9244.5786,4.477518,9.719934,-3.673952,44776.3589,10.703083,60.848839,-21.114636,39857.8696,10.366817,47.873457,-17.0723
2,225,13041.8615,6.493913,4.026175,-3.152588,15687.1963,7.261497,5.447217,-3.881786,40464.4429,15.946186,34.519628,-14.939956,40722.0967,15.558854,36.26895,-15.527144,5344.6382,3.281543,6.96736,-2.211281,5553.8633,3.312569,6.550626,-2.101828,40147.7439,13.16016,46.630288,-17.072159,43316.9126,13.253285,54.166421,-20.256075,9424.4436,4.404686,2.600153,-2.011455,6871.2605,3.601829,1.810939,-1.400075,44203.7546,18.34496,39.729559,-16.073397,36135.4968,15.918711,27.693425,-12.846042,8407.9499,4.49697,10.251856,-3.907737,9262.2153,4.831495,9.901604,-3.573915,45332.6516,15.37406,62.040709,-21.228009,40374.9905,14.520821,48.659537,-17.424659
2,225,11601.2852,7.142976,3.329309,-2.782427,14143.7803,8.345641,4.489592,-3.350011,39208.4902,11.020754,34.10749,-15.229518,39646.7161,10.73244,35.41836,-15.711039,5191.9885,3.352826,6.467164,-2.16231,5437.043,3.419588,6.256354,-2.108137,39303.2922,10.958175,44.842039,-17.350119,42937.7915,11.198079,52.366404,-20.566396,8036.7044,4.449345,2.141787,-1.801905,5839.1446,3.527865,1.554078,-1.248256,42508.0518,10.3101,37.51444,-16.160432,34950.7299,9.89886,27.472577,-13.316766,8354.1787,4.381133,9.944229,-4.038829,9128.9802,4.652335,9.513712,-3.834269,44413.7871,10.524448,59.427694,-22.09364,39261.6474,10.303163,46.520485,-17.407311
2,225,12225.6875,7.114277,3.448444,-2.741978,14740.4516,7.773413,4.628063,-3.242618,44152.1692,12.264277,39.856939,-16.95126,44714.9661,11.976589,41.83201,-17.308045,5146.5324,3.306321,6.721193,-1.995456,5482.6363,3.412562,6.548063,-2.049669,44753.2148,11.862647,53.708499,-19.07163,48679.1158,12.077308,62.480346,-22.795378,8373.9422,4.218538,2.160622,-1.748355,6067.5222,3.458943,1.476877,-1.166547,46874.4932,11.535982,42.884764,-17.259541,39029.1333,11.370598,31.865896,-14.285491,8726.4041,4.429986,10.712366,-4.047764,9696.1489,4.747555,10.564683,-3.898447,49751.811,11.544474,67.701345,-23.28866,44151.168,11.236756,53.784541,-18.646922
2,225,11739.0154,6.194146,3.45589,-2.743928,14035.1071,6.527183,4.618082,-3.379696,43665.1853,15.314556,38.488686,-16.287539,44182.0674,14.825938,39.55169,-16.840838,5044.8379,3.242125,6.641082,-1.98917,5403.8865,3.344188,6.606383,-2.047215,43356.5652,13.0229,51.892176,-18.695393,47255.2737,13.125105,59.277515,-21.609123,7828.5127,3.763704,2.113803,-1.644756,5784.9024,3.179303,1.472562,-1.15391,47347.0679,15.977998,42.077728,-17.482862,39062.2952,14.847784,31.22682,-13.982618,8554.2085,4.529449,10.406032,-3.871897,9413.5832,4.887249,10.300477,-3.697493,49644.1411,14.455393,66.834134,-22.181569,43762.1768,13.724514,53.608204,-18.402026
2,225,11661.2342,6.440296,3.403527,-2.666128,13983.7207,6.972594,4.588947,-3.343355,43484.0027,14.304944,39.430718,-16.646795,44104.9505,13.843934,40.405195,-17.215598,5330.448,3.222321,7.121415,-2.164239,5646.2495,3.314259,7.030681,-2.181473,43305.5332,12.557021,53.053721,-18.884679,47275.5904,12.643832,60.813683,-23.093861,7873.159,4.239715,2.114262,-1.661157,5834.5068,3.489606,1.486125,-1.14624,47068.302,14.706901,42.664826,-17.460287,38225.3322,13.980532,31.407531,-14.211889,8875.4683,4.454084,11.042269,-4.004678,9698.1077,4.754672,11.013353,-3.96318,48924.1965,13.63471,68.175874,-23.061155,43230.5833,13.077602,54.266436,-19.608091
2,225,11257.4436,6.89402,3.11542,-2.584313,13529.8516,7.607123,4.180912,-3.179892,44597.804,13.878166,41.145592,-16.872575,45275.969,13.508079,42.231928,-17.562132,5053.3667,3.248112,6.725337,-1.943211,5442.4573,3.381766,6.790852,-2.016532,44848.7832,12.717328,55.069426,-19.421634,49022.7085,12.855019,63.365738,-23.027473,7434.676,4.115178,1.883105,-1.562532,5399.4888,3.366013,1.344887,-1.031765,47965.5405,13.678558,43.743805,-18.042588,39677.1065,13.322042,33.028216,-14.444589,8780.0559,4.540067,10.764553,-3.962871,9680.9939,4.857083,10.706966,-3.933982,50842.1436,13.24199,69.486284,-24.295554,44915.3962,12.801794,55.853732,-19.037331
2,225,11177.5749,6.86354,3.157304,-2.55231,13462.4381,7.884746,4.195978,-3.090246,43730.8984,15.473896,38.571058,-16.00208,44273.5115,15.092288,39.910103,-16.651236,5284.3706,3.32031,6.963069,-1.993889,5608.4463,3.412774,6.826847,-2.094692,43767.0586,13.416201,52.19716,-18.391265,47660.2095,13.487357,59.788333,-21.636108,7371.0112,4.30787,1.861517,-1.511324,5394.6526,3.457347,1.300459,-1.027887,47712.135,16.413552,42.560888,-16.839229,39052.0618,15.256618,30.849591,-13.57389,8776.5258,4.613683,10.751965,-3.798211,9647.0798,4.974185,10.444965,-3.778518,50092.2632,14.930273,67.043549,-22.515915,44239.2239,14.255653,53.871041,-18.281229
2,225,10678.4151,6.337331,2.89586,-2.386085,12848.7952,6.998357,3.83346,-2.92981,43908.6656,10.533715,39.475601,-16.331973,44316.5317,10.232259,40.990285,-16.993379,5007.1926,3.261126,6.323816,-1.88748,5362.3574,3.376018,6.331536,-1.980689,44462.1157,10.742499,53.133788,-19.094288,48644.04,10.928893,61.287045,-22.281178,6946.4312,3.720486,1.772583,-1.422355,5006.3882,3.053692,1.224527,-0.960953,46568.4423,9.893546,41.941342,-17.129966,38692.2749,9.532324,31.649415,-14.060796,8695.0198,4.347264,10.403867,-3.887478,9574.0083,4.602145,10.262603,-3.834433,49619.188,10.253333,67.304474,-22.932629,43920.3775,10.116512,53.529157,-18.700485
2,50,3091.5585,2.587263,0.902694,-0.731996,3865.0908,2.949886,1.14437,-0.892792,17154.2437,5.310284,17.802317,-5.899479,17388.2163,5.183196,18.869271,-6.072139,2660.7415,2.180616,4.991396,-1.056696,2766.6426,2.208548,4.776533,-1.099111,18123.8277,5.553908,28.03871,-7.14066,19541.5576,5.56394,32.897846,-8.504382,1658.9455,1.709529,0.594344,-0.543022,1256.4917,1.53917,0.503848,-0.509341,18848.9785,5.058552,18.444138,-6.712952,15081.3576,4.803102,14.948073,-5.28137,3996.0908,2.595838,7.537035,-1.787625,4381.9998,2.724638,6.974784,-1.729331,20489.2837,5.324409,36.171175,-8.672545,18189.3789,5.269623,28.381538,-6.987871
2,50,3953.6384,3.046204,1.088984,-0.876473,5014.8866,3.513627,1.408099,-1.074536,18355.3621,6.273796,19.33714,-6.146098,18721.7751,6.104205,20.151662,-6.25163,2796.877,2.199907,5.368341,-1.105511,2902.9018,2.233715,5.23714,-1.12504,19217.1653,6.338338,30.318489,-7.424322,20981.6138,6.377543,35.458504,-8.533985,2714.0481,2.205968,0.719435,-0.637049,2119.8413,1.949345,0.647482,-0.580679,20192.7949,6.174118,19.5917,-6.631933,16071.3477,6.062393,15.971393,-5.226513,4276.2825,2.680828,8.154191,-1.77535,4686.1975,2.826661,7.821807,-1.857539,21808.5322,6.370949,38.360759,-8.958844,19177.8249,6.209519,30.398807,-7.370131
2,50,4034.5637,2.906305,1.224875,-0.922527,5159.0077,3.530125,1.477036,-1.117449,18798.5921,8.513321,17.867762,-5.988333,19136.8723,8.308757,18.642075,-6.282248,2935.6595,2.27607,5.573414,-1.16515,2991.8471,2.275553,5.260733,-1.108895,19353.3305,7.438979,28.633905,-7.161751,20962.5229,7.399937,33.497993,-8.57948,2824.884,2.200938,0.793665,-0.668894,2150.6448,1.887812,0.62995,-0.562183,21266.0224,10.049382,18.737069,-6.567811,16556.8052,8.51948,14.62181,-5.103275,4339.3809,2.863843,7.948035,-1.777973,4777.8352,3.033769,7.611088,-1.718109,22399.9666,8.788816,36.399015,-8.881868,19823.2502,8.455416,28.945771,-7.160465
2,50,3867.1832,3.014734,1.071565,-0.862507,4985.5929,3.55817,1.400497,-1.064315,17838.0432,5.932517,18.133007,-5.892665,18086.477,5.790124,19.016186,-6.088108,2790.2622,2.262921,5.040611,-1.062627,2889.2866,2.289007,4.900927,-1.08987,18661.5147,6.086932,28.131587,-7.149111,20243.4395,6.151315,33.200168,-8.218963,2740.313,2.210929,0.707869,-0.661648,2094.7241,1.922452,0.590251,-0.527055,19541.6206,5.669312,18.589599,-6.450817,15601.5202,5.528246,14.893103,-5.037205,4167.6101,2.706439,7.641156,-1.669875,4579.2302,2.84481,7.183208,-1.714657,21094.9102,5.932844,36.189468,-8.960546,18688.6819,5.810786,28.33899,-6.983921
2,50,4141.9431,2.484209,1.180187,-0.962233,5236.084,2.573829,1.573252,-1.149302,19818.4317,6.092549,20.649414,-6.483224,20137.4412,5.957039,21.970192,-6.691818,2732.696,2.183789,5.275379,-1.022342,2880.9351,2.230087,5.165657,-1.044654,20904.8388,6.10903,32.881546,-7.801973,22718.4165,6.183264,38.878649,-9.184237,2945.3333,1.897884,0.836817,-0.681159,2263.7884,1.768522,0.661858,-0.615813,21639.8662,6.027064,21.05473,-7.146175,17397.8445,5.935981,17.018163,-5.49612,4314.2698,2.644775,8.311674,-1.783346,4811.1495,2.811223,7.829389,-1.754918,23497.2554,6.171355,41.139679,-9.818734,20713.7412,5.98676,32.399148,-7.728427
2,50,4152.7651,2.947623,1.169292,-0.908262,5343.3572,3.403698,1.524834,-1.140042,20036.8003,7.905431,19.597563,-6.256005,20371.8731,7.746923,20.538194,-6.477006,2785.9248,2.267494,5.30598,-1.03824,2937.3188,2.309011,5.141227,-1.021856,20748.1203,7.167022,31.367942,-7.548955,22449.9253,7.174243,36.859015,-8.719115,3008.7409,2.232064,0.798128,-0.759246,2271.1406,1.950727,0.664431,-0.560163,22284.5828,8.50056,20.408267,-6.872391,17723.0857,7.747419,16.067117,-5.531462,4372.2131,2.871181,7.953048,-1.690393,4856.8003,3.06215,7.601246,-1.803715,23772.6392,7.940106,39.459384,-9.122635,21089.4809,7.6101,31.469559,-7.457722
2,50,4093.9634,2.947106,1.146983,-0.886028,5246.9243,3.44346,1.484515,-1.115741,19751.2251,7.284016,19.618239,-6.40095,20046.1685,7.108397,20.526102,-6.578289,2899.0664,2.241638,5.579511,-1.088078,3028.594,2.27607,5.404956,-1.128011,20635.133,6.889206,31.445001,-7.733062,22363.1923,6.916016,36.733329,-8.950881,2893.0449,2.270579,0.786972,-0.652147,2230.6873,1.991729,0.613032,-0.558745,21748.8103,7.643484,20.353712,-6.942643,17196.8157,7.166952,15.987654,-5.482991,4469.6675,2.790963,8.288865,-1.832368,4966.345,2.982906,7.923347,-1.86944,23351.1059,7.509002,39.174371,-9.275405,20644.7735,7.189134,31.170994,-7.509558
2,50,4082.7466,2.883375,1.10066,-0.861821,5261.8914,3.267542,1.501229,-1.063959,20473.4809,6.959085,21.106416,-6.550199,20806.0503,6.790846,21.795891,-6.865404,2768.9241,2.229551,5.325875,-1.003579,2961.9665,2.296794,5.308938,-1.128874,21446.5969,6.739967,33.704801,-8.071155,23324.2095,6.778052,39.230618,-9.133702,2907.9787,2.173799,0.778082,-0.642813,2221.3689,1.934677,0.613677,-0.515745,22483.3675,7.023884,21.291272,-7.038814,18022.7651,6.828089,17.213522,-5.698154,4470.0962,2.79077,8.280303,-1.791762,4943.4907,2.965585,7.970071,-1.723181,24389.2504,7.059207,41.489789,-9.567575,21459.8731,6.811132,33.209647,-7.861725
2,50,4025.8545,2.490919,1.153829,-0.911612,5166.6013,2.679825,1.538192,-1.0798,20067.5039,7.484038,19.663159,-6.473401,20292.799,7.308219,20.628192,-6.640504,2784.8716,2.185053,5.444139,-1.092471,2927.8421,2.226785,5.282177,-1.096693,20762.7759,6.746528,31.708436,-7.756943,22429.3577,6.748133,36.835191,-9.14544,2844.6184,1.997526,0.765042,-0.627242,2166.5205,1.821736,0.628429,-0.49124,22311.6736,8.079633,20.582551,-7.126042,17670.4175,7.408188,16.038221,-5.407767,4319.7929,2.736742,8.156117,-1.810621,4858.0496,2.93083,7.786595,-1.734851,23819.8652,7.5049,39.510891,-9.643038,21073.5943,7.165349,31.69351,-7.967076
2,50,3923.9358,2.733778,1.088852,-0.83004,5132.0305,3.084951,1.43313,-1.037331,19870.5527,5.678047,19.85578,-6.692962,20053.0307,5.59383,21.443371,-6.876216,2714.6426,2.235063,5.014889,-1.087191,2899.9577,2.283418,4.750065,-1.088866,21105.9458,5.943474,31.364505,-8.119847,22737.4966,6.033839,38.121986,-9.741956,2798.5247,2.065436,0.751289,-0.724108,2063.2122,1.843917,0.600956,-0.509657,21392.3559,5.4371,20.752657,-7.223327,17343.1452,5.253339,16.261414,-5.774895,4342.3558,2.719938,7.925493,-1.818448,4861.9258,2.846621,7.311039,-1.864632,23457.7817,5.748714,39.8901,-9.956151,20845.9063,5.585752,30.576233,-7.859071
2,100,5920.8515,3.246597,1.260477,-1.215792,7303.8296,3.43717,1.740157,-1.619765,25663.947,14.604182,27.87478,-8.930273,26510.5936,14.334915,28.142778,-9.054959,2696.6023,3.587371,3.190977,-0.957532,2789.6192,3.681214,3.240414,-0.94324,26047.2329,13.703695,40.394457,-10.477517,28324.8635,13.55324,45.471083,-11.794272,4268.4632,2.418846,0.843728,-0.851691,3211.4537,2.070923,0.629911,-0.580191,28461.512,12.606905,29.965713,-8.823679,23879.9876,12.993362,25.29778,-7.686903,5041.5324,4.584439,7.580959,-1.781512,5586.2573,5.02742,7.786007,-1.919367,29664.8694,13.632705,51.597251,-11.316943,26114.0046,13.188382,41.563282,-9.609644
2,100,6814.2115,2.913825,1.360651,-1.392732,8140.667,3.174119,1.783914,-1.612466,25606.2324,10.661618,27.880957,-9.056757,26586.6111,10.341643,28.435004,-9.162833,2521.0765,2.798938,3.459459,-0.90462,2629.3506,2.86661,3.646544,-0.945739,25856.5967,10.244181,40.049994,-10.255184,28391.5241,10.440856,44.741806,-11.767505,4881.9216,2.349145,0.730178,-0.835839,3768.0325,2.070755,0.572484,-0.599211,28078.5501,9.810855,27.573044,-8.556658,23756.3274,10.096416,23.644606,-7.627154,4944.4166,4.045763,6.996796,-1.81849,5458.0124,4.398915,7.22187,-1.938698,29238.5635,10.125358,47.320962,-11.222238,25592.8701,9.851641,38.701878,-9.537666
2,100,6514.9548,2.863135,1.254093,-1.338186,7949.9085,3.157571,1.609939,-1.630662,26041.9995,11.386142,27.979347,-9.133327,27011.1262,10.987653,28.662909,-9.369791,2544.1019,2.853325,3.598325,-0.931143,2668.0283,2.924983,3.695572,-0.98057,26348.5327,10.920241,40.339357,-10.49653,28834.6108,11.025301,45.564899,-12.16156,4734.2691,2.348518,0.639564,-0.789841,3646.8454,2.064466,0.510019,-0.59882,28518.5339,10.486565,27.813778,-8.839081,24134.9624,10.765987,23.770306,-7.604935,5026.9527,4.199282,7.058265,-1.940142,5570.3164,4.591335,7.33524,-2.020471,29719.4131,10.865241,48.36621,-11.703183,26079.4939,10.542837,39.060299,-9.797698
1,100,79183.5938,23.267407,35.996551,-20.622615,68818.042,20.678786,32.412307,-17.636039,23173.5535,10.402953,19.67897,-7.73537,23548.2486,9.863322,19.493529,-7.642906,4230.3043,3.960772,5.370081,-1.60354,4162.8604,3.893746,5.640631,-1.574645,28924.4744,12.208321,31.621449,-11.632203,30505.0068,11.5743,33.404674,-12.448804,64455.6321,19.291485,25.604588,-14.487915,54336.6931,16.358847,18.605268,-12.275862,27824.4182,10.72328,19.298169,-8.538806,22398.8593,10.610505,16.488442,-7.192645,7995.1948,5.647035,11.976536,-2.803429,8022.3968,5.818653,11.759916,-2.646793,36057.7031,13.575555,35.468522,-14.358373,31635.821,13.548202,32.050762,-12.647381
1,100,77275.6631,11.814247,38.712867,-21.089895,66495.8072,10.416099,34.476757,-17.983302,22206.5103,7.028747,18.498651,-7.573679,22476.3372,6.737483,18.204557,-7.668726,3925.2677,3.185161,4.872426,-1.546795,3877.1932,3.134673,5.169832,-1.505598,27893.0254,7.784171,29.30342,-11.611239,29415.332,7.552468,30.91978,-11.906095,61868.2075,9.016836,27.19708,-14.917949,52059.5976,7.786173,19.830797,-11.933761,26814.7134,7.16272,18.261471,-8.618602,21566.5632,7.22602,15.634331,-7.085487,7477.5139,4.04502,11.198041,-2.809743,7488.5415,4.091039,10.973094,-2.771899,34793.5361,8.305204,34.019133,-14.2386,30602.4346,8.317356,30.835893,-12.649486
1,100,75119.5664,11.410325,36.931813,-20.327853,64357.6987,10.056676,33.105317,-17.766698,20309.6409,6.351302,17.671942,-7.050397,20664.8286,6.133512,17.464773,-6.798648,3792.3932,3.090862,4.688975,-1.4497,3658.2509,2.991911,5.096606,-1.422051,25625.294,7.040378,28.107503,-10.428582,27203.1719,6.882982,29.702472,-11.296245,60137.1743,8.658678,25.90107,-14.869459,50592.3032,7.458022,18.952215,-12.073131,24494.9028,6.479734,17.337218,-7.816456,19683.2431,6.520767,14.872058,-6.391887,6957.845,3.779744,10.899913,-2.556873,6904.5771,3.792156,10.623877,-2.453031,31855.2978,7.511688,32.589528,-12.780517,27853.2749,7.458475,29.393629,-11.185881
1,100,75321.4082,11.571162,36.698531,-20.22502,64223.4907,10.170361,33.14164,-17.000621,19900.1148,6.269165,17.441924,-6.853685,20156.7708,6.030477,17.145385,-6.832054,3775.646,3.094733,4.606215,-1.594059,3641.6834,2.993276,4.965522,-1.422692,25283.479,6.994734,27.624534,-10.296444,26696.1504,6.793372,29.14723,-10.705324,60752.4028,8.793481,25.99157,-14.913771,51044.459,7.528238,19.181157,-11.905126,23988.5732,6.411317,17.198026,-7.623559,19325.591,6.428658,14.578146,-6.215905,6829.0608,3.748098,10.605675,-2.525128,6812.9182,3.766128,10.365933,-2.396015,31155.8256,7.406448,31.601404,-12.250821,27369.353,7.383214,28.59943,-11.024551
1,100,75907.6626,11.800206,36.486363,-20.467728,65042.8789,10.180136,33.109626,-17.487595,19931.6829,6.223962,17.532913,-6.754864,20166.5881,5.990666,17.258547,-6.595171,3777.1819,3.04827,4.549275,-1.517901,3639.6747,2.968583,4.822145,-1.453999,25298.1274,6.915267,27.194485,-10.254329,26687.8638,6.702167,29.128417,-10.576597,61433.4155,8.935245,25.753748,-15.150769,51739.7002,7.651807,19.142652,-12.229409,24009.4111,6.353965,17.176544,-7.342964,19398.0694,6.408925,14.668241,-6.204364,6804.5552,3.703646,10.704004,-2.505753,6779.4234,3.717572,10.310122,-2.360475,31213.3033,7.317786,31.696541,-12.313837,27399.6392,7.28117,28.49604,-10.807397
1,100,76378.479,11.918417,37.029423,-20.759125,65729.5298,10.486308,33.303316,-17.692944,20149.3101,6.285303,17.366049,-6.790203,20431.7325,6.066334,17.224058,-6.924861,3866.4314,3.129281,4.638605,-1.612782,3696.64,3.005091,4.890438,-1.448164,25675.3754,6.998356,27.378979,-10.50651,27325.9043,6.862186,29.097249,-11.168872,61769.9722,8.987699,26.414701,-15.019166,52120.5801,7.695016,19.263235,-12.139079,24361.5059,6.437447,17.184148,-7.90069,19591.3321,6.464188,14.630869,-6.324363,6932.7515,3.762414,10.625332,-2.533041,6836.1013,3.731939,10.288163,-2.423483,31977.1372,7.48049,31.496018,-12.692431,27706.5146,7.34029,28.219031,-11.172924
1,100,76725.9224,12.067383,37.183206,-20.456059,66034.3296,10.62841,33.819966,-17.870633,20150.6712,6.264197,17.574013,-6.748617,20493.1783,6.063845,17.323332,-6.61827,3867.8058,3.129771,4.781938,-1.520913,3686.5995,2.99643,4.972814,-1.476985,25635.8536,6.955815,27.838974,-10.322375,27215.0171,6.814364,29.532998,-10.751104,62174.7544,9.074181,26.467264,-15.303559,52312.7456,7.727259,19.513317,-12.509965,24439.8618,6.44249,17.37785,-7.467308,19596.3264,6.445942,14.814957,-6.17159,6926.1358,3.760619,10.826742,-2.449715,6824.1895,3.715573,10.444205,-2.383266,31777.2749,7.412114,32.05293,-12.488649,27723.105,7.284945,28.535526,-10.897598
